vendor-code,vendor-name,material-group,material-subgroup,is-service,total-po-value-sar,total-po-count
400435,Rent Your Machine,,,,0,0
400436,Al Ghanem Engineering Consultant,,,,57000,2
400437,BRANCH ABDULWAHAB MANSOURALMOALLAM SONS COMPANY,,,,1065032,12
400438,ALLIED ARABIAN MAINTENANCE ANDTRADE CO. LTD.,,,,103520,2
400440,AMLAAQ AL SHIMAL,,,,6135.66,2
400441,SMARTLINE INDUSTRIAL & SERVICES CO,,,,0,0
400442,ABRAJ AFIF CONTRACTING EST.,,,,704966.63,3
400443,MASARAT AL-HUDA CONTRACTING COMPANY,,,,1080310.4,2
400444,Tabeer Arabia General Contracting.e,,,,88920,1
400445,QUMMAH ALNUJOOD ESTfor General Contracting,,,,0,0
400446,UNIVERSAL INSPECTION CO.LTD,,,,101503,31
400447,STATION FOR CONTRACTING CO. LTD.,,,,474589.69,3
400448,ARABIAN CONTRACTOR CO. FACTORYFOR  SAFETY  SYSTEM,,,,286049.04,2
400449,BADR AL JAAFAR & BASIL AL BASSAMLAW FIRM PLLC,,,,0,0
400450,NABIL TALIB CONTRACTING EST.,,,,269100,5
400451,JENICKS INVESTMENT LIMITED,,,,0,0
400452,ABDULLAH SAAD AL-OTAIBIGENERAL CONTRACTING EST.,,,,238227.53,1
400454,BAIT AL-MUKHTAS,,,,67780,3
400455,AL-OBOR ELA AL-QEMMAH,,,,0,0
400453,ADKA GENERAL CONTRACTINGCOMPANY LLC,,,,1996088.76,17
400457,FAHAD ESSA ALESSA,,,,0,0
400456,NABHA RUBBER FACTORY CO.,,,,140570,3
400458,ABDULAZIZ ALAJLAN & PARTNERS LAWYER,,,,0,0
400459,KHALID SAAD SIMRAN AL JOHANI EST,,,,71211,1
400460,PRAINSA SAUDI ARABIA FOR PRECASTCONCRETE,,,,5157116.91,4
400461,RIYADH GEOTECHNIQUE & FOUNDATIONS C,,,,316278.43,4
400462,POWER DEPEND TRANSPORT EST.,,,,955052.98,38
400463,STAFFHOUSE INTERNATIONAL,,,,0,0
400465,INTERNATIONAL GLOBALCONTRACTING CO.,,,,94410,1
400466,AFRIDI BUILDERS BRANCH COMPANY,,,,809901.41,6
400467,Balur Plc For Contracting Establism,,,,0,0
400468,CONSTRUCTION EXPERIENCE FOR CONTRAC,,,,489954.03,17
400470,ALYOUSEF ENGINEERING CONSULTANTS,,,,27000,2
400469,ASSYSTEM AND ALI AL-HARBI ENGINEERICONSULTANCY COMPANY (RADICON),,,,819500,1
400471,KAAR TECHNOLOGIES SAUDI FORINFORMATION TECHNOLOGY,,,,0,0
400472,Kanoo Elite Limited Company,,,,6768,1
400473,HULUL REFRIGERATION TRAD. EST.,,,,7000,1
400474,Sultan Tarif Al-Khaldi ContractingEst.,,,,42300,2
400475,Saudi Gulf EnvironmentalProtection Company Ltd.,,,,7562.5,1
400476,GULF STANDARD INVESTMENT CO.,,,,681105.5,5
400477,HUSSAIN AHMED IBRAHIM ABID EST.,,,,1035500,1
400478,SAUDI PAKISTANI ADVANCEDCONSTRUCTION CO. ( SPACCO ),,,,587500,2
400479,Mohammad Ali Al Araif GeneralContracting Est. ( MAGC ),,,,102825.66,1
400480,ENGINEERING HOUSE OF EXPERTISE &PARTNER FOR ENGG CONSULTATION- EGEC,,,,1251500,7
400481,ADVANCED CAE SAUDI ARABIACOMPANY LTD,,,,2192785.13,13
400483,NETWORKS & SYSTEM INTEGRATIONSAUDI ARABIA CO. LTD. ( NESIC SA ),,,,2700000,1
400482,Modern Legend Contracting Est,,,,15357.5,1
400484,BURJ AL SAHIL EST.,,,,0,0
400485,ABDUL AZIZ MOHAMMED AISHANAL HILAL SHEHRI EST,,,,339626.23,11
400486,SOFT CUT CONTRACTING COMPANY,,,,1463870.38,7
400487,SEDRES ANALYZER SYSTEMFACTORY CO LTD,,,,146250,1
400488,AWTAD RAIDAN COMPANYFOR CONTRACTING,,,,215900,1
400489,ECU LINE SAUDI ARABIA L.L.C,,,,0,0
400490,ELECTROMECH INDUSTRY COMPANY,,,,1100000,1
400491,Schweitzer Engineering LaboratoriesSaudi Limited,,,,0,0
400492,FLASH OVER VIEW TRADING EST,,,,9431,1
400493,Faran Mountains Company forEngineering and Environmental Consu,,,,59000,1
400494,REHAM SALEH AL-RASHEEDICONTRACTING EST.,,,,0,0
400495,AATI ATALLAH  MASAD AL REFAI EST.,,,,12000,1
400496,Competition Goals EST.,,,,72000,1
400497,ESTABLISHMENT NAWAF AL-OBAIDIFOR GENERAL CONTRACTING,,,,37650,2
400498,AL HAL AL ARABIA GENERALCONTRACTING,,,,58800,2
400499,CHAMBER OF COMMERCE & INDUSTRY EASTPROVINCE,,,,0,0
400500,Mohammad Al-Ahmed & Sons Company,,,,140000,2
400501,SAUDI SICLI COMPANY,,,,296200,2
400502,Nasir Abdullah Abu SarhadFor Transportation Services Co.,,,,87467.76,1
400503,Universal Bridge LogisticsCompany,,,,168000,2
400504,FAREDH ARABIAN CONTRACTINGINDUSTRIAL SERVICES & ENGINEERING,,,,145450.19,1
400505,SAUDI CITIIOS CONSTRUCTIONCOMPANY LTD.,,,,0,0
400506,SAIF AL-JAWDA CONTRACTING EST.,,,,65240,3
400507,TECHNICAL RESOURCES GEN.CONT.EST,,,,53270,2
400508,MUSTHAFA FAWZI ALI AL SHEIKHCONTRACTING EST.,,,,2991609.4,28
400509,NOORI SOLUTION GEN. CONT. CO.,,,,68212,4
400510,Mohammed Marif ZahirAl-Shammari Gen.Con.Est,,,,107520,3
400511,BADR SALEM AL ABBAS GENERALCONTRACTING EST.,,,,11700,1
400512,KSK INTERNATIONAL CONTRACTINGCOMPANY,,,,58659,1
400513,NAJWAN TRADING ESTABLISHMENT,,,,32000,1
400514,MUBARAK ALI-SALEM AL-AIREQUIPMENT RENTAL ESTABLISHMENT,,,,48000,1
400515,INDUSTRIAL TECHNICAL TRAININGINSTITUTE,,,,8450,1
400516,TENET CONTRACTING COMPANY,,,,0,0
400517,NATIONAL FIRE FIGHTING MANUFACTURINFZCO BR,,,,47000,4
400518,ALFANAR SPECIALIZED,test,testsubgrpup,N,0,0
400520,COMPLETE SMART SOLUTION EST.FOR EQUIPMENT MAINTENANCE,,,,44500,1
400519,NABATAT CONTRACTING COMPANY,,,,0,0
400521,DELTA AL DHAHRAN FOR CONTRACTING ES,,,,160750.07,5
400522,ANAS AHMED HASHIM EST.,,,,10890,1
400523,NESMA COASTAL COMPANY LIMITED,,,,0,0
400524,"AJOR INTERNATIONAL CO. LTD.,",,,,195000,1
400525,Hansa Meyer Arabian Est.,,,,25000,1
400526,UNIVERSAL HALON TREATMENT FACTORY C,,,,185160,4
400527,VELOSI SAUDI ARABIA CO LTD,,,,50600,14
400528,AL LOULAOU AL- SIKNI,,,,516361,12
400529,EMAD AL ETIMAD HEAVY EQUIPMENT RENT,,,,49700,1
400530,EUROPEAN WORLD CONTRACTING EST,,,,113787.5,4
400531,ALPHATECH INTERNATIONAL COMPANY LIMLLC,,,,32669.34,2
400535,ARMADA SECURITY CONSULTING,,,,280000,2
400536,HAMCO General Constructing Establis,,,,7000,1
400537,TUV SUD for Safety Engineering,,,,6750,1
400540,Armada Technology,,,,0,0
400542,Bareeq Al Sharqia General ContractiCo.,,,,20648,1
400541,SAUDI ELECTRIC SERVICES POLYTECHNIC,,,,11010,2
400543,Infinite Boundaries Trading Est.,,,,0,0
400544,ENVIRONMENTAL HORIZONS CO. LTD,,,,4000,1
400545,MAJID AL WAFA CONTRACTING CO.,,,,46500,2
400550,Key Top Equipment Rental,,,,10363.2,1
400556,SALEH HAMAD AL-QAHTANI EST.FOR GENERAL CONTRACTING,,,,1986000,3
400557,BEIT SIMA CONTRACTING EST.,,,,177837.59,6
400558,MIDDLE EAST STAR GENERAL CONTRACTINLTD,,,,633865,2
400560,KHALIL IBRAHIM BIN KHALILMUJAHID TRADING EST.,,,,383231,8
400561,NALCO SAUDI COMPANY LTD.,,,,1192055,1
400555,FEOL MACHINES AND EQUIPMENT CO.,,,,582316.55,11
400563,AMERICAN TECHNO CONTROLS INC.,,,,1030396.05,4
400564,Najm Al-Jawdh Maintenanceand Operation,,,,25400,1
400562,FAST STAR TRANSPORTATION COMPANY,,,,551690,33
400565,MOHTARIF ALTAMKEEN COMPANYFOR GENERAL CONTRACTING,,,,184000,2
400570,LIGHTING QUALITY COMMERCIAL,,,,0,0
400571,DULAIM ARABIA LTD CO.,,,,100743.02,3
400572,Kawakib Al-Bi'iyyah for Transportatof Waste,,,,699.14,1
400573,LEISURE TRAVEL AND TOURISM CO. WLL,,,,0,0
400575,MEGGER ARABIA LIMITED COMPANY,,,,681018.52,10
400576,NAWAFID AL AWALI TRADING & CONTRACTCOMPANY LTD,,,,296984,4
400577,Salim Bin Sulaiman Al-KhonainiGeneral Contracting Co.,,,,317945,1
400578,SPECIALIZED CONSULTING COMPANYFOR GENERAL CONTRACTING,,,,350213.25,4
400579,Qasr Al-Qadisiyah GeneralContracting Est.,,,,21749.85,1
400580,MOHAMMED HAMED AL HYAN EST.,,,,11000,1
400581,Excellence In Architecture,,,,0,0
400582,Architecture Ways Company Limited,,,,85000,1
400583,COAT TECHNOLOGY & CONTRACTING CO. L,,,,0,0
400584,PETROLEUM & NATURAL GAS INSTITUTEOF TECHNOLOGY AND TRAINING.,,,,16750,5
400585,ACET SOLUTIONS LLC,,,,130125,1
400586,WAREHOUSING & LOGISTICS SERVICES CO,,,,7485,1
400587,KHAIRAT AL ARDHIYAContracting Est.,,,,77000,2
400588,AL-KHODARI INDUSTRIAL TRADINGAND SERVICES CO.,,,,265145,1
400589,UNITED MEDIA COMPANY FORORGANIZING EXHIBITIONS AND CONFEREN,,,,28570,1
400591,ENCORE FOR FIBERGLASS AND PLASTIC,,,,48200.08,3
400590,SAFID CO.LTD.,,,,123140.55,1
400593,SELSELAT AITHEQAH FORCONTRACTING CO.,,,,183000,2
400592,DALIL AL MUSTAQBAL FOR CONTRACTING,,,,270142,4
400595,BAYUT AL MUTATAWIR COMPANYfor General Contracting,,,,186143.38,1
400596,WHITE ENERGY EST. FOR OPERATION &MAINTENANCE,,,,22770.08,2
400597,EMDAD ALAWOLA FOR OPERATION& MAINTENANCE,,,,183234.7,4
400598,MUHAMMAD ALI HUSSEINAL-QAHTANI HOTEL,,,,5814,1
400599,ADVANCED GENERATORS TRADING CO.,,,,145000,1
400600,OHOD EAST COMPANY FOR ELECTRIC TOOLTRADING,,,,9570,1
400601,GULF LABORATORY COMPANY FORELECTRICAL ENERGY,,,,10000,1
400602,FUTURE NEXT GENERAL CONTRACTINGEST,,,,272242,4
400603,DELOITTE FINANCIAL ADVISORYSERVICES LTD,,,,0,0
400604,JAHAZ AYED AL RASHIDI & PARTNERFOR TRAD. & CONT. CO.,,,,359724,4
400605,ZAHI MAAS GENERAL CONTRACTING,,,,78800,3
400606,INTERCONTINENTAL AL KHOBAR HOTEL,,,,7284,1
400610,LEADERS OF MODERN DEVELOPMENTCONTRACTING COMPANY,,,,212400,4
400611,UNITED GROUP FOR ENGINEERINGCONSULTANCY -- UGEC,,,,335000,2
400612,SANEHA ADVANCED CO.LTD,,,,241698.54,5
400613,Ghazi mohammed ahmed AbbasEngineering Consultanting office,,,,0,0
400614,ART ZONE INTERNATIONAL CONTRACTINGCOMPANY,,,,252325.25,2
400615,ELECTRICAL AND POWER CONTRACTINGCO. LTD.,,,,12258.57,1
400616,AL AJAB INTERNATIONAL FACTORYFOR METAL CASTING,,,,511407.51,30
400617,ABDULLATIF JAMEEL LOGISTICS CO,,,,0,0
400618,THE CHOICE CONTRACTING CO,,,,45962.74,2
400620,MAS ARABIA GENERAL CONTRACTING EST,,,,441332,7
400621,DALLAH AL SHARQ CONTRACTING CO.,,,,1442423.6,2
400622,ASTRON ARABIA CO. LTD.,,,,5400,2
400623,JAWA HUMAN RESOURCES COMPANY,,,,3638378,4
400624,KONE AREECO LTD,,,,85312.8,3
400625,THIMAR ELECTRONICS CO. LTD.,,,,96000,1
400627,NAWAF HADIAN AHMAD AL-OBAIDIFor General Contracting,,,,0,0
400628,SGC GENERAL CONTRACTING EST.,,,,1389891.19,1
400629,JAZEERAT AL NAKHEEL CONTRACTING EST,,,,64800,2
400630,SAKHAR HOUSES CONTRACTING EST.,,,,5400,1
400631,INDUSTRIAL INDEX CONTRACTING EST.,,,,319336.4,6
400626,ADVANCED STABILITY FOR INFORMATIONTECHNOLOGY CO.,,,,124800,1
400632,JENSEN HUGHES SAUDI ARABIA,,,,110000,1
400634,ZAMIL AIR CONDITIONERSAND REFRIGERATION SERVICES CO.,,,,16725,3
400633,MOKAMELA INTERNATIONAL LLC,,,,55000.02,1
400635,MODERN TOWER POWER EST,,,,26000,1
400636,HASSAN AL BILAD FORGENERAL CONTRACTING EST.,,,,23233.95,2
400638,ASPIRING TECHNOLOGIES CO. LTD.,,,,189285.7,1
400637,AGGREKO SAUDI EQUIPMENT RENTAL CO.,,,,11200,1
400639,KOUNUZ ALWARD CONTRACTING EST.,,,,0,0
400640,THABET MOHAMMAD ALI ZAHERIEST FOR CONTRACTING,,,,38380,1
400641,GRACE PLUS CONTRACTING COMPANY,,,,73920,2
400644,Elite Brothers InternationalTrading Company,,,,150000,1
400642,Ozone Environment Foundationfor Environmental Services,,,,1739,2
400643,QAWAFEL YANBU CONTRACTING EST.,,,,97031,5
400647,JANA SAAD ABDULLAH AL SHAHRANIGENERAL CONTRACTING EST.,,,,1251042.85,13
400645,SAUDI INTERNATIONAL TESTAND BALANCE CO.,,,,10000,1
400646,DASS INTERNATIONAL CO.LTD.,,,,6500,1
400652,DALIL SHAMAN BIN THALIALOTAIBI TRANSPORT EST.,,,,77499,1
400651,ARABIAN OPERATION ANDMAINTENANCE CORPORATION,,,,0,0
400654,CONTROL SYSTEMS CONTRACTING CO.,,,,31656.51,7
400653,MOHAMMED NASSER ZAHER AL-HAJOURIfor Engineering Consulting Office,,,,3478.26,1
400657,Advanced Work Est. for Trading,,,,0,0
400655,ALMANAZAL ALMOTAMEZAGENERAL CONTRACTING EST.,,,,66826.7,1
400656,FIRST DIAMOND PILLARS FOR ORGANIZINEXHIBITIONS AND CONFERENCES CO.,,,,0,0
400661,DIVERSIFIED LINES FOR PETROLEUM SERCOMPANY,,,,1093050,3
400658,AL JAZEERA SERVICE CONTRACTINGCOMPANY,,,,69000,1
400659,HANAN HADI ALHADDAD EST,,,,21000,1
400660,INSHAAT AL TUWAYA GENERALCONTRACTING COMPANY,,,,872472.08,15
400650,AL-BANDARY AFRIH AL- WASEES AL-ANZIFOUNDATION FORSECURITY,,,,0,0
400649,ALI BIN QASHASH AL OMARI GEN.CONT. CO.,,,,467000,1
400666,SEVENTH NETWORK INFORMATIONSYSTEMS TECHNOLOGY COMPANY,,,,0,0
400648,NETWORK ENERGY CONTRACTING COMPANY,,,,141000,2
400662,ARABIAN GRAY CONT. EST.,,,,2426461,5
400665,EXPERTS ARABIA INDUSTRIAL OPERATION& MAINTENANCE CO.,,,,14400,1
400668,WAFAQ AL EJ CONTRACTING COMPANY,,,,271324,3
400664,SAEED MOHAMMED ALBASSAMI CO.,,,,0,0
400667,ALFA ONE GENERAL CONTRACTING CO.,,,,0,0
400670,ALI ALJOUF CONSULTINGCOMPANY,,,,0,0
400669,SAAR CONSTRUCTION EST. FOROPERATION & MAINTENANCE,,,,51611,1
400663,SAEED M. AL BASSAMI CO.,,,,96921.76,4
400672,Branch of Waraich Holding L.L.C,,,,0,0
400671,PROPELLING CAPABILITIES OFFICEFOR MANAGEMENT AND TRAINING,,,,0,0
400674,Rawabi Integrated Industry Company,,,,30022.72,2
400675,IRIS MAINTENANCE TECHNOLOGIESCO. LTD,,,,10320,1
400676,POLY COAT ATLANTIC CONTRACTINGCOMPANY,,,,22425,2
400677,BASE AND TARGET CONTRACTING COMPANY,,,,330528,1
400673,AKIO KUNO INSULATION COMPANY LTD,,,,554050,4
400678,TALENT FORCE GENERALCONTRACTING EST.,,,,6039,1
400679,SADIAH SAEED KHAN CONTRACTING EST.,,,,115400,2
400682,DAM SERVICES CO. FOR OPERATION& MAINTENANCE,,,,389016.54,1
400681,FAISAL ALMEHMADI COMPANYFOR CONTRACTING,,,,411000,2
400680,GLOBELINK WEST STAR SHIPPINGSAUDI ARABIA COMPANY,,,,0,0
400683,YARA MANSI AL-THABETIEQUIPMENT RENTAL,,,,21750,1
400684,JUST BRILLIANT CO. LTD.,,,,111351.04,1
400685,ITEA INTERNATIONAL LTD. CO.,,,,57384.88,2
400687,SHAHEER ABBAS SUPPORT SERVICESARABIAN COMPANY LIMITED,,,,39007.75,4
400686,TALENT ARABIA GENERAL CONTRACTING E,,,,44600.04,1
400688,HASSAN AL AITHAN GENERAL CONT. EST.,,,,11564,1
400689,QUALITY CONTROLS FOUNDATIONFOR MACHINING,,,,13700,1
400690,GENERAL PRACTICAL CONSTRUCTIONCONTRACTING COMPANY,,,,0,0
400691,PLANET INTEGRATED GENERALCONTRACTING EST.,,,,29627,1
400692,PACIFIC HITECH ARABIAN CO LTD.,,,,191702.95,4
400693,SAUDI LOGISTICS SERVICES COMPANY LT,,,,0,0
400694,CORDOBA TOWERS GENERALCONTRACTING EST.,,,,164120,2
400695,POLY-TECH MAINTENANCE ANDINDUSTRIAL OPERATION CO. LTD.,,,,678390,3
400696,POWER SOLUTIONS FOR EQUIPMENT CO.,,,,44200.04,1
400697,AEROTRANS GLOBAL FORWARDING CO. LTD,,,,0,0
400698,PROGRESS ARABIA GEN. CONT. EST,,,,907456,5
400699,ARABIAN ASHKAF PLANT SOLUTIONSMAINTENANCE COMPANY,,,,225869.93,9
400700,POWER DRIVE CORPORATION FORGENERAL CONTRACTING EST.,,,,64000,1
400701,APPLUS ARABIA FOR TESITNG,,,,57110,3
400702,KHALID SAAD AL JOHANIGENERAL CONTRACTING EST.,,,,88074,1
400703,GENERAL PRACTICAL CONSTRUCTIONCONTRACTING COMPANY,,,,0,0
400704,GULF EXECUTION COMPANY LIMITED,,,,53500,1
400705,KHASHBAT AL-ITQAN G.ACONTRACTING EST.,,,,2900,1
400706,ELSAYED ELAYOUTY & PARTENERSCOMPANY CERTIFIED PUBLIC ACCOUNTANT,,,,0,0
400707,ZAYED DHEARAN ALNOFIEE ESTOld:INJAZATI GENERAL,,,,32043.19,4
400708,INTERPOLE ARABIA COMPANY LLC,,,,260000,1
400709,CRANE WORLDWIDE LOGISTICSSAUDI ARABIA LLC,,,,0,0
400710,ANJAL AL KHALEEJ ADVERTISING COMPAN,,,,71700,3
400711,CLASS PRO FOR ORGANIZING EXHIBITION& CONFERENCES,,,,0,0
400712,KADMARL GENERAL CONTRACTING CO. LTD,,,,9300,1
400713,FOUR FOUNDATION FOR ADVERTIZING,,,,19295,2
400714,ENERGY & WATER ACADEMY,,,,27525,2
400715,ADVANCED DIGITAL INFORMATIONTECHNOLOGY COMPANY,,,,0,0
400716,SYSTEMS HOUSE FOR SAFETY EQUIPMENTS,,,,0,0
400717,FIRE EQUIPMENT TRADING EST.,,,,0,0
400718,IBDAA ALFONOON CONTRACTINGCOMPANY,,,,0,0
400719,MAJID ALI AL-FRAIDI TRADING EST.,,,,0,0
400721,GEETHE RAYEA HASSIN AL-QARNI FORCONTRACTING EST,,,,18000,1
400722,RAWAYAT WATAN CONTRACTING CO.,,,,75000,2
400723,INDUSTRIAL SOURCES DEVELOPMENT EST,,,,238920,2
400724,NAMOUDJIA FOR SECURITY SERVICES,,,,0,0
400725,AMMAR MUSA BIN AHMED BU SALEH ESTFOR AIR CARGO,,,,35650,4
400726,SOLEX LLC,,,,0,0
400727,AL SAMI EQUIPMENT RENTAL,,,,33739.4,2
400720,AL NAJM AL THAQIB SCAFFOLDING CO,,,,1694710.75,26
400728,TATA Engineering ConsultantSaudi Arabia Company,,,,176000,1
400730,QISSAT FANAN GENERALContracting Establishment,,,,24800,1
400731,Al-Alam Al-Mumayez ElevatorsCompany,,,,0,0
400729,SAED AL SHARQ CONTRACTINGCOMPANY,,,,39000,1
400732,ALSALOOD SAFETY EQUIPMENT EST.,,,,0,0
400733,ZAMIL INDUSTRIAL COATINGFACTORY COMPANY LTD.,,,,0,0
400734,GULF RIYADAH CO. LTD.,,,,9000,2
400735,Green Diamond GeneralContracting,,,,0,0
400736,AL JAZIRAH VEHICLES AGENCIES CO. LT,,,,98820,1
400737,TUWAIQ HUMAN RESOURCES ASSOCIATION,,,,0,0
400738,SCHINDLER OLAYAN ELEVATOR CO.,,,,207716.57,7
400740,TAHBAT SYSTEM FOR CONTRACTING CO.,,,,18000,1
400741,FUEL PROFESSIONAL CONSULTING CO.,,,,0,0
400742,AL-RIYADAH LINE CONTRACTING EST,,,,740225.5,4
400743,ZAMEN CONTRACTING ESTABLISHMENT,,,,39150,1
400739,AJYAD INDUSTRIAL PANELS FACTORY,,,,15155,1
400744,SHUMOUL GULF PROFESSIONALCONSULTING COMPANY,,,,0,0
400745,ENSO ARABIA COMPANY FOR EVENTS,,,,46856,1
400746,HASSAN ALSULAMI HOLDING COMPANY,,,,0,0
400747,FREIGHTCARE LOGISTICS CO LTD,,,,0,0
400749,GOLDEN MARINE GENERALCONTRACTING EST,,,,6000,1
400750,Faisal S. Al- Naimi Co. Ltd,,,,19734,1
400751,ABDULLAH SAEED AL-AHMARY& PARTNERS CO.,,,,271800.9,3
400748,ALMOHADDED CONSULTINGENGINEERING co.,,,,18000,1
400753,Alrayan Heavy EquipmentMaintenance Workshop,,,,7000,1
400752,THINK DIRECT BUSINESSSERVICES COMPANY,,,,0,0
400754,Systems Portal Contracting Est.,,,,78650,1
400755,DEKAT ALWEKAIAH SAFETY EQUIPMENT ANMATERIALS,,,,0,0
400756,AHED AL-INSHAAT GENERAL CONTRACTING,,,,0,0
400757,SCIENTECHNIC SAUDI COMPANY,,,,20580,1
400758,AL ROWAD GENERAL CONTRACTING CO.LTD,,,,106000,1
400780,Mana Y. Al-Hammam Cont. Est.,,,,104000,1
400781,Faisal Fahad Hussian Al KariTransportation Company,,,,14000,1
400782,AKFA ARABIA COMPANY LTD,,,,89199.3,2
400783,BRANCH OD SES SMART ENERGY SOLUTION,,,,55951.42,1
400784,ESTABLISHMENT NIM AL MUSTAGHEBELFOR TRANSPORTATION,,,,0,0
400785,ARABIAN BUILDING SUPPORTAND REHAB CO.,,,,369075.3,2
400786,WALEED ABDULLAH MUZAFFAR CONT. EST,,,,40000.02,4
400787,RUKN ALNUFUDH CONTRACTING EST.,,,,36043.2,2
400788,ALJAZEERA ROADS GEN.CONT.CO.,,,,1200,1
400789,Fame Arabia General ContractingCompany,,,,81668.6,3
400790,WAJHAT MUSAFIR TRAVEL AND TOURISM,,,,0,0
400791,AL-QUH AL-AMILA FOR OPERATIONAND MAINTENANCE,,,,0,0
400792,RUKN AL- FAYZIA CONTRACTING EST.,,,,1398300,1
400793,SUSTAINABLE QUALITY SUPPLYSERVICES CO.,,,,0,0
400794,OPERATIONAL TECHNOLOGIESFOR CYBERSECURITY,,,,206028,2
400795,Technocrat Inspections andTrading Est,,,,0,0
400796,MODERN ENERGY FOR EQUIPMENT MAINTEN,,,,218500,1
400797,ADVANCED TECHNICAL SOLUTIONSCOMPANY FOR INDUSTRY,,,,975000,2
400759,IMAGEGRAFIX INTERNATIONAL FOR IT,,,,18905,1
400760,REHAN SAAD AL-YAMIFOR ENVIRONMENTAL SERVICES EST,,,,5300,1
400761,FIREGUARD COMPANY LTD,,,,4800,1
400762,ELM INTERNATIONAL COMPANY LTD.,,,,16800,1
400763,M. S. AL-SUWAIDI INDUSTRIAL SERVICE,,,,8538.48,1
400764,MISFER BIN ALI AL KURBIGENERAL CONTRACTING COMPANY,,,,37460,3
400765,AL DANA STARS ARABIA CONTRACTINGCO.,,,,17000,1
400770,SINDAN ENGINEERING CONSULTINGOFFICE,,,,0,0
400771,ENVISION TECHNOLOGIES COMPANY,,,,0,0
400772,SYNEM TECHNOLOGIES COMPANY,,,,0,0
400775,MARWAN ABDULRAHMAN HASHASHCONTRACTING EST,,,,0,0
400776,IDEAL SUPPORT GENERAL CONTRACTINGEST.,,,,30200,1
400777,QASEM HUSSAIN AL-MOKAHAL ANDPARTNER CO.FOR CONTRACTING TRADING& SERVICES (AMCC),,,,668760,4
400778,ZAWQ AL-BENAA FOR PROFESSIONALCONSULTING COMPANY,,,,15000,1
400779,YOUSUF GHAZAI AL RASHIDIGEN.CONT.EST.,,,,425408,5
400798,AL DHAHABIYA EQUIPMENT RENTAL EST,,,,0,0
400799,RAWAFEE AL MUTAHEDONCONTRACTING CO.,,,,18900,1
400800,TITANS TRADING EST.,,,,3250,1
400801,UNITED TENTH CONTRACTING COMPANY,,,,311080,1
400802,SAUDI MAZ GENERAL CONTRACTING EST.,,,,31200,1
400803,SHAMS AL-GAZEERA EST FOR TARPUALINS,,,,105300,2
400805,AINMA ALMAWTIN GEN CONT EST,,,,403394.24,7
400806,PROPELLING CAPABILITIES GROUP FORBUSINESS CONSULTING,,,,0,0
400804,Alaali Almutakamila Co.,,,,0,0
400807,AL QUH AL AMILA FOR OPERATION& MAINTENANCE EST.,,,,4650,1
400808,MOBIUS TECHNOLOGY LIMITEDCOMPANY,,,,114000,3
400809,OSOS AL NAJD COMPANY,,,,13828.12,1
400810,TECHNICAL SOURCE INDUSTRIALSERVICE EST.,,,,25000,1
400812,CANA GULF TRADING EST.,,,,1749,1
400811,NASSIR S. AL HYDER & PARTNER CO.FOR GENERAL CONTRACTING,,,,18617.62,1
400814,PLAINS & MOUNTAINS CO FORGENERAL CONTRACTING,,,,361420,4
400815,AFAQ AL KHOBAR GLASS EST.,,,,4375.65,1
400813,EXCELLENT SCAFFOLDING FACTORY CO,,,,0,0
400816,WESTERNGECO SAUDI ARABIA LTD,,,,184425,1
400817,AVERDA SAUDI INTERNATIONAL CO.,,,,28800,1
400818,TESTING SERVICES LIMITED COMPANY,,,,4900,2
400819,JOHNSON CONTROLS ARABIA LTD CO.,,,,70000,1
400820,GEOCHEM ARABIA COMPANY LTD,,,,98665.5,2
400822,KHIDMAH AND SHIP CONTRACTING CO.,,,,0,0
400821,BAHRAWY GULF CONSULTANCY COMPANY,,,,2650000,1
400823,ABDULLAH AWAD AL-JUHI CONTRACTINGGROUP COMPANY,,,,1158756.91,1
400824,Al-Jeri Transportation Co.,,,,55500,1
400825,PROJECTS SOUND GENERAL CONTRACTING,,,,21275,1
400829,ALNABD INFORMATION COMPANY,,,,5000,1
400827,JUBAIL INTERNATIONAL COMMERCIALCENTER COMPANY,,,,0,0
400826,Ateeq bin Murishid bin Rashid Al-LuEquipment Rental Establishment,,,,42000.3,1
400828,SAMIRAH ABDULLAH BIN SAAD AL-SHAHRAGENERAL CONTRACTING EST,,,,63720,2
400831,ART & VISION CONTRACTINGESTABLISHMENT,,,,69999.76,2
400830,AL MANAFA TRANSPORTATION &HEAVY EQUIPMENT ESTABLISHMENT,,,,171383.31,1
400833,ECONOMY GROWTH FOR GENERALCONTRACTING EST.,,,,10000,1
400834,PAMAS CONTRACTING COMPANY,,,,20000,1
400835,FMS MALAGA CONTRACTING COMPANY,,,,28700,1
400836,AL-AITISAE GENERAL CONTRACTING EST.,,,,320205.5,9
400837,MULTIFIX INDUSTRIAL SOLUTIONS LTD C,,,,46000,2
400832,AL SAFWA SUPPLIES TRADINGCOMPANY,,,,40290.44,3
400838,SAUDI PIELDS CONTRACTING COMPANY,,,,101216.25,1
400839,AL JUBAIL HIT FACTORY FORSTEEL GALVANIZING,,,,208144,5
400840,MIZAT AL KHALEEJ PROJECT SUPPORTSERVICE COMPANY,,,,276000,1
400841,CEG SAUDI ARABIA COMPANY,,,,45265.26,1
400842,AMNKUM NAMOUDJIA FOR SECURITY SERVI,,,,0,0
400843,Ali Bin Abdullah Bin MohammedAl-Amri for #Environmental Services,,,,6000,1
